x-axis,1
second,Volt
-7.500000E-03,+34.121859252E+00
-7.492500E-03,+34.925879359E+00
-7.485000E-03,+34.925879359E+00
-7.477500E-03,+34.925879359E+00
-7.470000E-03,+35.274883364E+00
-7.462500E-03,+35.729899466E+00
-7.455000E-03,+35.729899466E+00
-7.447500E-03,+35.938646421E+00
-7.440000E-03,+35.835911563E+00
-7.432500E-03,+36.533919573E+00
-7.425000E-03,+36.533919573E+00
-7.417500E-03,+36.780188719E+00
-7.410000E-03,+36.533919573E+00
-7.402500E-03,+37.337939680E+00
-7.395000E-03,+36.951413484E+00
-7.387500E-03,+37.337939680E+00
-7.380000E-03,+37.337939680E+00
-7.372500E-03,+37.615176541E+00
-7.365000E-03,+38.104437595E+00
-7.357500E-03,+38.141959786E+00
-7.350000E-03,+38.141959786E+00
-7.342500E-03,+38.768200653E+00
-7.335000E-03,+38.141959786E+00
-7.327500E-03,+38.145237025E+00
-7.320000E-03,+38.945979893E+00
-7.312500E-03,+38.945979893E+00
-7.305000E-03,+38.945979893E+00
-7.297500E-03,+39.291706660E+00
-7.290000E-03,+39.719032285E+00
-7.282500E-03,+39.750000000E+00
-7.275000E-03,+39.750000000E+00
-7.267500E-03,+39.055269228E+00
-7.260000E-03,+39.750000000E+00
-7.252500E-03,+39.750000000E+00
-7.245000E-03,+39.750000000E+00
-7.237500E-03,+39.750000000E+00
-7.230000E-03,+39.750000000E+00
-7.222500E-03,+39.750000000E+00
-7.215000E-03,+39.750000000E+00
-7.207500E-03,+39.750000000E+00
-7.200000E-03,+40.023959623E+00
-7.192500E-03,+39.790799429E+00
-7.185000E-03,+39.750000000E+00
-7.177500E-03,+39.750000000E+00
-7.170000E-03,+39.750000000E+00
-7.162500E-03,+39.750000000E+00
-7.155000E-03,+40.547465631E+00
-7.147500E-03,+39.750000000E+00
-7.140000E-03,+40.554020107E+00
-7.132500E-03,+40.554020107E+00
-7.125000E-03,+40.092449529E+00
-7.117500E-03,+39.750000000E+00
-7.110000E-03,+40.266951531E+00
-7.102500E-03,+39.750000000E+00
-7.095000E-03,+39.750000000E+00
-7.087500E-03,+40.126694482E+00
-7.080000E-03,+39.811935430E+00
-7.072500E-03,+40.002823623E+00
-7.065000E-03,+40.554020107E+00
-7.057500E-03,+40.475698487E+00
-7.050000E-03,+40.554020107E+00
-7.042500E-03,+39.846180382E+00
-7.035000E-03,+39.750000000E+00
-7.027500E-03,+40.283337722E+00
-7.020000E-03,+39.794076667E+00
-7.012500E-03,+39.750000000E+00
-7.005000E-03,+40.423594771E+00
-6.997500E-03,+40.554020107E+00
-6.990000E-03,+40.554020107E+00
-6.982500E-03,+39.750000000E+00
-6.975000E-03,+40.229429340E+00
-6.967500E-03,+40.554020107E+00
-6.960000E-03,+39.750000000E+00
-6.952500E-03,+40.554020107E+00
-6.945000E-03,+39.750000000E+00
-6.937500E-03,+39.750000000E+00
-6.930000E-03,+39.750000000E+00
-6.922500E-03,+39.750000000E+00
-6.915000E-03,+40.554020107E+00
-6.907500E-03,+40.495361915E+00
-6.900000E-03,+39.750000000E+00
-6.892500E-03,+39.750000000E+00
-6.885000E-03,+39.750000000E+00
-6.877500E-03,+39.750000000E+00
-6.870000E-03,+39.750000000E+00
-6.862500E-03,+39.750000000E+00
-6.855000E-03,+39.750000000E+00
-6.847500E-03,+39.750000000E+00
-6.840000E-03,+39.750000000E+00
-6.832500E-03,+39.750000000E+00
-6.825000E-03,+39.750000000E+00
-6.817500E-03,+40.051650100E+00
-6.810000E-03,+39.750000000E+00
-6.802500E-03,+39.750000000E+00
-6.795000E-03,+39.750000000E+00
-6.787500E-03,+39.750000000E+00
-6.780000E-03,+39.750000000E+00
-6.772500E-03,+38.967115894E+00
-6.765000E-03,+39.750000000E+00
-6.757500E-03,+39.750000000E+00
-6.750000E-03,+39.750000000E+00
-6.742500E-03,+39.750000000E+00
-6.735000E-03,+39.750000000E+00
-6.727500E-03,+39.750000000E+00
-6.720000E-03,+39.175862849E+00
-6.712500E-03,+39.750000000E+00
-6.705000E-03,+39.345615042E+00
-6.697500E-03,+39.750000000E+00
-6.690000E-03,+38.945979893E+00
-6.682500E-03,+39.750000000E+00
-6.675000E-03,+38.996611037E+00
-6.667500E-03,+39.750000000E+00
-6.660000E-03,+39.069850752E+00
-6.652500E-03,+39.136868086E+00
-6.645000E-03,+39.451627138E+00
-6.637500E-03,+39.733613810E+00
-6.630000E-03,+39.277125136E+00
-6.622500E-03,+39.750000000E+00
-6.615000E-03,+39.102623133E+00
-6.607500E-03,+39.278597708E+00
-6.600000E-03,+38.945979893E+00
-6.592500E-03,+39.453099710E+00
-6.585000E-03,+39.557639235E+00
-6.577500E-03,+39.068378180E+00
-6.570000E-03,+38.945979893E+00
-6.562500E-03,+38.945979893E+00
-6.555000E-03,+39.487344663E+00
-6.547500E-03,+38.945979893E+00
-6.540000E-03,+39.034133227E+00
-6.532500E-03,+39.347087614E+00
-6.525000E-03,+38.945979893E+00
-6.517500E-03,+39.750000000E+00
-6.510000E-03,+38.685129222E+00
-6.502500E-03,+38.945979893E+00
-6.495000E-03,+39.381332566E+00
-6.487500E-03,+39.750000000E+00
-6.480000E-03,+38.945979893E+00
-6.472500E-03,+39.454904376E+00
-6.465000E-03,+39.750000000E+00
-6.457500E-03,+39.750000000E+00
-6.450000E-03,+39.595161426E+00
-6.442500E-03,+39.105900371E+00
-6.435000E-03,+39.420659423E+00
-6.427500E-03,+39.735418476E+00
-6.420000E-03,+38.945979893E+00
-6.412500E-03,+38.945979893E+00
-6.405000E-03,+38.945979893E+00
-6.397500E-03,+39.750000000E+00
-6.390000E-03,+38.994806370E+00
-6.382500E-03,+39.750000000E+00
-6.375000E-03,+39.750000000E+00
-6.367500E-03,+39.658569428E+00
-6.360000E-03,+38.945979893E+00
-6.352500E-03,+39.029051323E+00
-6.345000E-03,+39.177667515E+00
-6.337500E-03,+39.203553326E+00
-6.330000E-03,+39.750000000E+00
-6.322500E-03,+38.945979893E+00
-6.315000E-03,+39.632683617E+00
-6.307500E-03,+39.552557331E+00
-6.300000E-03,+38.945979893E+00
-6.292500E-03,+38.945979893E+00
-6.285000E-03,+38.945979893E+00
-6.277500E-03,+39.598438664E+00
-6.270000E-03,+39.586802284E+00
-6.262500E-03,+38.945979893E+00
-6.255000E-03,+38.957284180E+00
-6.247500E-03,+39.249434659E+00
-6.240000E-03,+39.564193711E+00
-6.232500E-03,+39.621047237E+00
-6.225000E-03,+39.306288185E+00
